"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","residuals","wet","wet^2","cld","cld^2"
"NewMexico","NewMexico.lts330a",0.44,1913,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.404,0.743663807518975,0.00316418837685406,6.96126666553027,"15/06/1913",-0.00074140008114805,5.24333331320021,27.4925442333151,46.080001449585,2123.36653359375
"NewMexico","NewMexico.lts330a",0.75,1914,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.554,0.749087110670897,0.00542330315192174,11.8938341670421,"15/06/1914",0.00148356591896097,6.44888864623176,41.5881647714969,52.3000003814697,2735.29003990173
"NewMexico","NewMexico.lts330a",0.6,1915,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.674,0.753453187429539,0.00436607675864142,9.54051423412784,"15/06/1915",0.000412709367949483,6.1566665702396,37.9045432571058,52.3600006103516,2741.56966391602
"NewMexico","NewMexico.lts330a",0.5,1916,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.774,0.757110484076182,0.00365729664664327,7.96770728803449,"15/06/1916",-0.000288804516537224,5.78666652573479,33.4855094800596,43.3400005340576,1878.35564629212
"NewMexico","NewMexico.lts330a",0.26,1917,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.826,0.759019139484269,0.00190865540808727,4.14941557686097,"15/06/1917",-0.00200945927193613,4.65222212341097,21.6431706855545,44.9300010681153,2018.70499598084
"NewMexico","NewMexico.lts330a",0.49,1918,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,50.924,0.762629102024276,0.00360996254000734,7.83159778631807,"15/06/1918",-0.0002601765177783,5.52222213480208,30.4949373060981,43.0500007629395,1853.30256568909
"NewMexico","NewMexico.lts330a",0.81,1919,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.086,0.768633927073741,0.00600482504946409,12.9791915970038,"15/06/1919",0.00220138569237255,7.43444425529904,55.2709613851489,50.7200008392334,2572.51848513184
"NewMexico","NewMexico.lts330a",0.71,1920,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.228,0.773936237764708,0.00530231069096776,11.4107263319584,"15/06/1920",0.00158253871522451,6.23222223917643,38.8405940384853,48.4400005340576,2346.4336517395
"NewMexico","NewMexico.lts330a",0.99,1921,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.426,0.781391206142227,0.00745496837751836,15.9636040869491,"15/06/1921",0.00383364654239569,6.46888878610399,41.846522126982,48.5700008392334,2359.04498152313
"NewMexico","NewMexico.lts330a",0.29,1922,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.484,0.783588754112482,0.00219754797025518,4.6878688497236,"15/06/1922",-0.00131307360054301,4.78666655553712,22.9121767138976,44.3700004577637,1968.69694062195
"NewMexico","NewMexico.lts330a",0.26,1923,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.536,0.785564327042673,0.00197557293019157,4.20740937724668,"15/06/1923",-0.00141488287243083,5.55555542310079,30.8641960591446,47.2500009536743,2232.56259012223
"NewMexico","NewMexico.lts330a",0.54,1924,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.644,0.789683735904088,0.00411940886141471,8.75203730993007,"15/06/1924",0.000855654488199645,5.87444427278307,34.5090955140338,49.5500001907349,2455.20251890182
"NewMexico","NewMexico.lts330a",0.07,1925,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.658,0.790219352703206,0.000535616799117955,1.13586481505354,"15/06/1925",-0.0025978623429833,5.36999985906813,28.8368984863917,43.7900009155274,1917.56418018189
"NewMexico","NewMexico.lts330a",0.47,1926,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.752,0.793825316639892,0.00360596393668611,7.63449426323132,"15/06/1926",0.000603454493172971,6.4599998527103,41.7315980970171,50.3200004577637,2532.10244606934
"NewMexico","NewMexico.lts330a",0.18,1927,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.788,0.795210800051543,0.00138548341165112,2.9275245301742,"15/06/1927",-0.00148804819220741,5.65111094050938,31.9350548619448,45.5900009155273,2078.44818347778
"NewMexico","NewMexico.lts330a",0.28,1928,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.844,0.797370942607601,0.0021601425560579,4.5579734182752,"15/06/1928",-0.000588795371256532,4.98444432020187,24.8446851811927,46.0800012588501,2123.36651601563
"NewMexico","NewMexico.lts330a",0.45,1929,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.934,0.800855259741297,0.00348431713369612,7.33563455409603,"15/06/1929",0.000853576864951798,6.01222207811144,36.1468143165306,49.4000007629395,2440.36007537842
"NewMexico","NewMexico.lts330a",0.22,1930,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,51.978,0.802564403954806,0.00170914421350865,3.59094093401745,"15/06/1930",-0.000811358502348041,5.71999986966451,32.718398508962,46.8700008392334,2196.79697866974
"NewMexico","NewMexico.lts330a",0.3,1931,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.038,0.8049011083627,0.00233670440789413,4.90163852183741,"15/06/1931",-8.25926047357071e-05,6.18333315849304,38.2336089489195,48.0100009918213,2304.96019523468
"NewMexico","NewMexico.lts330a",0.44,1932,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.126,0.808340948151628,0.00343983978892837,7.19929885770762,"15/06/1932",0.00111215657801549,6.26333321465386,39.2293429577863,48.5800010681153,2360.01650377808
"NewMexico","NewMexico.lts330a",0.27,1933,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.18,0.810459243148326,0.00211829499669758,4.42377400489204,"15/06/1933",-0.000127421697979111,5.12333317597706,26.2485428320672,45.1400011062622,2037.61969987335
"NewMexico","NewMexico.lts330a",0.05,1934,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.19,0.81085214599567,0.000392902847344057,0.819720063137993,"15/06/1934",-0.00178007840960729,5.05222209294637,25.5249480764554,41.9500005722046,1759.80254800797
"NewMexico","NewMexico.lts330a",0.29,1935,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.248,0.813134846364776,0.00228270036910561,4.75747397655641,"15/06/1935",0.000174053957923753,5.70333321889241,32.5280098057217,48.4200006484985,2344.4964628006
"NewMexico","NewMexico.lts330a",0.14,1936,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.276,0.814239201510829,0.00110435514605345,2.29860281366655,"15/06/1936",-0.000947190535672256,4.94555552800496,24.4585194805805,47.2000003814697,2227.84003601074
"NewMexico","NewMexico.lts330a",0.44,1937,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.364,0.817720064339323,0.00348086282849369,7.23219761597602,"15/06/1937",0.00148059149037905,5.87111102210151,34.4699446338419,46.5700008392334,2168.7649781662
"NewMexico","NewMexico.lts330a",0.19,1938,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.402,0.819227877341828,0.0015078130025048,3.12675491148684,"15/06/1938",-0.000445467001176692,5.12999986277686,26.3168985920906,49.4600009918213,2446.29169811096
"NewMexico","NewMexico.lts330a",0.13,1939,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.428,0.820261179208846,0.00103330186701822,2.14066552619306,"15/06/1939",-0.000875700990218192,5.11444432205624,26.1575407234133,45.3200004577637,2053.9024414917
"NewMexico","NewMexico.lts330a",0.23,1940,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.474,0.82209259659325,0.00183141738440384,3.78993255428895,"15/06/1940",-3.45364291604508e-05,5.65999982092116,32.0355979728275,44.2800006866455,1960.71846080933
"NewMexico","NewMexico.lts330a",0.42,1941,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.558,0.825447711065977,0.00335511447272729,6.92932295142873,"15/06/1941",0.00153228532513885,7.92222208446927,62.7616027556526,53.6600009918213,2879.39570644226
"NewMexico","NewMexico.lts330a",0.28,1942,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.614,0.827692207541904,0.00224449647592651,4.62570615588675,"15/06/1942",0.000465903951977589,5.13999982674917,26.4195982189815,47.7200008392334,2277.19848009644
"NewMexico","NewMexico.lts330a",0.25,1943,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.664,0.829701468611725,0.00200926106982113,4.13425739230752,"15/06/1943",0.000276720783953317,5.25999987125397,27.6675986455918,44.8500003814697,2011.52253421783
"NewMexico","NewMexico.lts330a",0.43,1944,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.75,0.833168982488323,0.0034675138765986,7.12010873168902,"15/06/1944",0.00178317078244917,6.20333316591051,38.4813423672853,46.5400005340576,2165.97164971008
"NewMexico","NewMexico.lts330a",0.17,1945,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.784,0.834543902580834,0.00137492009251083,2.81813113238331,"15/06/1945",-0.000259141421096411,5.1622220410241,26.648536400835,47.3900012969971,2245.81222292939
"NewMexico","NewMexico.lts330a",0.04,1946,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.792,0.834867746136946,0.000323843556111703,0.663353571990683,"15/06/1946",-0.00125829126825175,4.48555552959443,20.1202084090751,43.4300006866455,1886.16495964203
"NewMexico","NewMexico.lts330a",0.16,1947,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.824,0.836164388705984,0.00129664256903783,2.65441959761256,"15/06/1947",-0.000232701510386843,4.90444427066379,24.0535736040469,46.1900009155273,2133.51618457642
"NewMexico","NewMexico.lts330a",0.29,1948,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.882,0.838519725281934,0.00235533657595077,4.81523529908509,"15/06/1948",0.000878584454876814,6.51555548773872,42.4524633138021,47.5500011444092,2261.00260883332
"NewMexico","NewMexico.lts330a",0.27,1949,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.936,0.840718615349436,0.00219889006750129,4.48790019413764,"15/06/1949",0.000773265275844631,6.56666655010647,43.1211095802873,49.0900009155274,2409.82818988648
"NewMexico","NewMexico.lts330a",0.05,1950,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.946,0.84112645088807,0.000407835538634549,0.831595283368188,"15/06/1950",-0.000969503284900301,4.60222209824455,21.1804482415705,40.9700006484985,1678.54095313797
"NewMexico","NewMexico.lts330a",0.04,1951,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.954,0.841452861854647,0.000326410966576374,0.665389324030002,"15/06/1951",-0.00100687181320189,4.798888736301,23.0293331033966,42.4400009155274,1801.15367770996
"NewMexico","NewMexico.lts330a",0.2,1952,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,52.994,0.843086816636816,0.0016339547821691,3.32845458462589,"15/06/1952",0.000339196905404962,6.30555539660984,39.7600288597155,49.0500003814697,2405.90253742218
"NewMexico","NewMexico.lts330a",0.08,1953,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.01,0.843741284892216,0.000654468255399943,1.33208555060401,"15/06/1953",-0.000608417260864582,5.29777770572238,28.0664486192491,44.2200006484985,1955.40845735321
"NewMexico","NewMexico.lts330a",0.15,1954,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.04,0.844969777296783,0.00122849240456746,2.49874425684948,"15/06/1954",-1.00354790323754e-05,5.19666651884715,27.005342908107,45.010001373291,2025.90022362366
"NewMexico","NewMexico.lts330a",0.09,1955,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.058,0.845707726621691,0.000737949324907894,1.49992513812231,"15/06/1955",-0.000484277733531286,5.00111103057861,25.0111115401751,45.2900012969971,2051.184217482
"NewMexico","NewMexico.lts330a",0,1956,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.058,0.845707726621691,0,0,"15/06/1956",-0.00121416679531221,4.18222206168705,17.4909813732619,43.8900011062622,1926.3321971077
"NewMexico","NewMexico.lts330a",0.18,1957,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.094,0.847185545305294,0.00147781868360308,3.00137709027467,"15/06/1957",0.000263659134954192,5.7722221215566,33.3185482205874,48.4700012207031,2349.34101833496
"NewMexico","NewMexico.lts330a",0.16,1958,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.126,0.848501309552035,0.00131576424674118,2.66959977331453,"15/06/1958",9.41046962691519e-05,5.80444431304932,33.6915737832905,51.8800006866455,2691.53447124634
"NewMexico","NewMexico.lts330a",0.2,1959,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.166,0.8501488544836,0.00164754493156505,3.33926166335368,"15/06/1959",0.000411744011458465,5.53666655222575,30.6546765105354,45.1500007629394,2038.52256889343
"NewMexico","NewMexico.lts330a",0.26,1960,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.218,0.852295373692909,0.0021465192093082,4.34479750717355,"15/06/1960",0.000891061186940654,5.50333311822679,30.2866754101718,47.1200004577637,2220.29444313965
"NewMexico","NewMexico.lts330a",0.14,1961,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.246,0.853453394362379,0.00115802066947002,2.34126564190228,"15/06/1961",-0.000121303048620232,5.24555545383029,27.5158520192087,47.2700008392334,2234.45297934113
"NewMexico","NewMexico.lts330a",0.16,1962,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.278,0.854778731799905,0.00132533743752605,2.67724012664803,"15/06/1962",1.93375568861257e-05,5.21222205956778,27.1672587982449,48.1100009918213,2314.57219543305
"NewMexico","NewMexico.lts330a",0.16,1963,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.31,0.856106077558735,0.00132734575883009,2.67884862208666,"15/06/1963",-6.74791692536038e-06,4.77222214804755,22.7741042303156,45.8500007629395,2102.22256996155
"NewMexico","NewMexico.lts330a",0.15,1964,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.34,0.857352285581503,0.00124620802276842,2.51288142379008,"15/06/1964",-0.000116104661333509,4.67444438404506,21.8504302995304,44.2300006866455,1956.29296074066
"NewMexico","NewMexico.lts330a",0.4,1965,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.42,0.860684103930611,0.00333181834910756,6.7079286339449,"15/06/1965",0.0019422663305831,6.91555537117852,47.8249060918361,49.2100006103516,2421.6241600708
"NewMexico","NewMexico.lts330a",0.16,1966,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.452,0.862020323566556,0.0013362196359451,2.68598632059548,"15/06/1966",-7.87475129036036e-05,5.15666654374864,26.5912098434165,46.0700002670288,2122.44492460404
"NewMexico","NewMexico.lts330a",0.07,1967,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.466,0.862605545634873,0.000585222068317126,1.17562481167761,"15/06/1967",-0.000852805090713167,4.67999996079339,21.9023996330262,44.6600006103516,1994.5156545166
"NewMexico","NewMexico.lts330a",0.2,1968,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.506,0.864279704435962,0.0016741588010889,3.36062449339897,"15/06/1968",0.000215614246118343,5.49444430404239,30.1889182102239,48.2900005340576,2331.92415157929
"NewMexico","NewMexico.lts330a",0.23,1969,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.552,0.866208816819798,0.00192911238383664,3.86782520254201,"15/06/1969",0.00045243296467413,6.7077776590983,44.9942811238983,49.4000003814697,2440.36003768921
"NewMexico","NewMexico.lts330a",0.04,1970,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.56,0.866544731922126,0.000335915102327222,0.673004544622017,"15/06/1970",-0.00115700245001291,5.29444425635868,28.0311399836894,48.5200008392334,2354.19048143921
"NewMexico","NewMexico.lts330a",0.13,1971,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.586,0.867637308240567,0.00109257631844117,2.18795906200012,"15/06/1971",-0.000415447803228772,4.89222203360663,23.9338364261062,45.2300006866455,2045.75296211395
"NewMexico","NewMexico.lts330a",0.19,1972,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.624,0.869236490823955,0.00159918258338798,3.19969640971794,"15/06/1972",7.62064678144674e-05,4.93555547131432,24.3597078104207,45.5800006866455,2077.53646259461
"NewMexico","NewMexico.lts330a",0.24,1973,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.672,0.871260471252304,0.00202398042834928,4.04496390431495,"15/06/1973",0.000485101969310412,6.73111094368829,45.3078545362402,53.1900009155273,2829.1761973938
"NewMexico","NewMexico.lts330a",0.05,1974,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.682,0.871682688775158,0.000422217522853985,0.843156344333238,"15/06/1974",-0.00113465233484809,4.85333318180508,23.5548429736102,41.6200012207031,1732.22450161133
"NewMexico","NewMexico.lts330a",0.3,1975,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.742,0.874219998238669,0.00253730946351083,5.0622367382889,"15/06/1975",0.000959284238481923,6.00666647487216,36.0800421403532,50.4900009155274,2549.24019244995
"NewMexico","NewMexico.lts330a",0.23,1976,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.788,0.876169900592347,0.00194990235367798,3.8848777674657,"15/06/1976",0.000346640508071968,5.47999986012776,30.0303984670003,43.6600006103516,1906.1956532959
"NewMexico","NewMexico.lts330a",0.13,1977,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.814,0.877273789741144,0.00110388914879733,2.19727074262573,"15/06/1977",-0.000529367065461311,5.73111097017924,32.8456329525089,44.910001373291,2016.908223349
"NewMexico","NewMexico.lts330a",0.2,1978,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.854,0.878974567640341,0.00170077789919632,3.38248997826668,"15/06/1978",3.24001220320771e-05,6.03222211201986,36.3877036087413,46.2900007247925,2142.76416710129
"NewMexico","NewMexico.lts330a",0.25,1979,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.904,0.881104760778593,0.0021301931382528,4.23164676456918,"15/06/1979",0.00042154850359087,6.93222194247776,48.0557010597701,49.8899997711181,2489.01207716217
"NewMexico","NewMexico.lts330a",0.13,1980,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.93,0.882214306230077,0.00110954545148345,2.20200826434711,"15/06/1980",-0.000644159274283952,5.60666648546855,31.4347090792762,46.2800004959107,2141.83844590149
"NewMexico","NewMexico.lts330a",0.13,1981,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.956,0.883325108822218,0.00111080259214091,2.20307012266358,"15/06/1981",-0.000692041615808771,5.53777770201365,30.6669818769196,44.4600009918213,1976.69168819275
"NewMexico","NewMexico.lts330a",0.13,1982,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,53.982,0.884437164401177,0.00111205557895933,2.20413198098095,"15/06/1982",-0.000742967219212115,5.40888867113326,29.2560766567137,48.0300010681153,2306.88100260315
"NewMexico","NewMexico.lts330a",0.26,1983,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.034,0.886665017302193,0.00222785290101601,4.41144953691173,"15/06/1983",0.000318919012591846,6.36111089918348,40.4637318717109,52.4700008392334,2753.10098806916
"NewMexico","NewMexico.lts330a",0.23,1984,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.08,0.888639945224768,0.00197492792257492,3.90597670372699,"15/06/1984",1.18424952150588e-05,5.69666653209262,32.4520095778642,48.9700008392334,2398.06098219452
"NewMexico","NewMexico.lts330a",0.36,1985,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.152,0.891738865144839,0.00309891992007072,6.1203754094995,"15/06/1985",0.0010830239239496,7.16777759128147,51.3770355980767,53.8300003051758,2897.66893285522
"NewMexico","NewMexico.lts330a",0.35,1986,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.222,0.894760657106247,0.00302179196140784,5.95817183920281,"15/06/1986",0.000955992651902655,6.3533332877689,40.3648438654724,48.7500003814697,2376.5625371933
"NewMexico","NewMexico.lts330a",0.31,1987,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.284,0.89744438861181,0.00268373150556389,5.28366561329176,"15/06/1987",0.000572381880528566,7.02222193611993,49.3116009201239,50.5000007629395,2550.25007705688
"NewMexico","NewMexico.lts330a",0.3,1988,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.344,0.900047990506911,0.00260360189510067,5.11897390161175,"15/06/1988",0.000452281603494383,6.9744443098704,48.6428734314836,46.4500003814697,2157.60253543854
"NewMexico","NewMexico.lts330a",0.08,1989,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.36,0.900743345101782,0.000695354594871356,1.36601475126372,"15/06/1989",-0.00148943333402088,5.10222215122647,26.032670880466,43.4500009536743,1887.9025828743
"NewMexico","NewMexico.lts330a",0.21,1990,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.402,0.902570759061012,0.00182741395923003,3.58770195199168,"15/06/1990",-0.000383781514449572,6.08555544084972,37.0339850236557,44.4000005722046,1971.36005081177
"NewMexico","NewMexico.lts330a",0.33,1991,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.468,0.905448524286809,0.00287776522579619,5.64341567123938,"15/06/1991",0.000647376727557279,6.24111098713345,38.9514663537178,45.9500007629395,2111.40257011414
"NewMexico","NewMexico.lts330a",0.29,1992,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.526,0.907983563335162,0.00253503904835284,4.96501387043827,"15/06/1992",0.000292418343745815,6.45222197638617,41.6311684325607,50.2500001907349,2525.06251916885
"NewMexico","NewMexico.lts330a",0.15,1993,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.556,0.909297000441444,0.00131343710628218,2.57018407379155,"15/06/1993",-0.000935089099961398,5.81666655010647,33.8336097551275,49.0100006103516,2401.98015982666
"NewMexico","NewMexico.lts330a",0.33,1994,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.622,0.912191798602533,0.00289479816108951,5.65938124510512,"15/06/1994",0.000645740176308054,6.09666649500529,37.1693423513201,43.1200012207031,1859.33450527344
"NewMexico","NewMexico.lts330a",0.32,1995,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.686,0.915005655639332,0.00281385703679904,5.49441935645746,"15/06/1995",0.000568463433014649,6.11999977959527,37.4543973022462,49.8300010681153,2483.02900644837
"NewMexico","NewMexico.lts330a",0.05,1996,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.696,0.915445916090101,0.000440260450768726,0.859084219087435,"15/06/1996",-0.00179855027048068,4.32444433371226,18.7008187953761,44.7699998855591,2004.35288975296
"NewMexico","NewMexico.lts330a",0.36,1997,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.768,0.918620473652055,0.00317455756195384,6.19004336818625,"15/06/1997",0.000944021539286215,6.95666649606493,48.3952087374723,47.2699996948242,2234.45287114868
"NewMexico","NewMexico.lts330a",0.24,1998,"PIPO","Pinus","ponderosa","NewMexico.lts330",NA,NA,54.816,0.920741352972612,0.00212087932055693,4.13121947221089,"15/06/1998",-0.00010069244508687,5.51888885762956,30.4581342228677,47.2699996948242,2234.45287114868
"NewMexico","NewMexico.lts331a",1.65,1903,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,NA,22.468,0.101587397459284,0.00327319511113999,10.238488157161,"15/06/1903",0.000972507377240676,5.98333324326409,35.8002766999492,53.6800010681152,2881.54251467285
"NewMexico","NewMexico.lts331a",0.36,1904,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,NA,22.532,0.102313189592619,0.000725792133334943,2.26194671058465,"15/06/1904",-0.00182319304575248,4.39777767244313,19.3404484562393,42.9500007629395,1844.7025655365
"NewMexico","NewMexico.lts331a",1.25,1905,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,NA,22.76,0.104923378635177,0.0026101890425588,8.11047382458429,"15/06/1905",-0.000185052181410201,6.58555546071794,43.3695407261919,54.9000007629395,3014.01008377075
"NewMexico","NewMexico.lts331a",1.68,1906,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,NA,23.025,0.108005526684052,0.00308214804887492,9.52925555145521,"15/06/1906",4.57737271713303e-05,6.21333315637376,38.6055089120936,52.1600002288818,2720.66562387695
"NewMexico","NewMexico.lts331a",2.21,1907,"PIPO","Pinus","ponderosa","NewMexico.lts331",NA,NA,23.389,0.11232442432109,0.00431889763703754,13.2690632095583,"15/06/1907",0.0010505018773999,6.23222200075786,38.8405910667302,49.8500007629395,2485.02257606507
